0,1D ,4,21-Jun-2019 16:24:31.090624,Booster
392,15 ,2,21-Jun-2019 16:24:53.690624,Booster
393,15 ,2,21-Jun-2019 16:24:53.760624,Booster
394,15 ,2,21-Jun-2019 16:24:53.820624,Booster
395,15 ,2,21-Jun-2019 16:24:53.890624,Booster
396,15 ,2,21-Jun-2019 16:24:53.960624,Booster
397,15 ,2,21-Jun-2019 16:24:54.020624,Booster
398,15 ,2,21-Jun-2019 16:24:54.090624,Booster
399,15 ,2,21-Jun-2019 16:24:54.160624,Booster
400,2A ,9,21-Jun-2019 16:24:54.160624,MI
401,AE ,2,21-Jun-2019 16:24:54.160624,NuMI
402,1D ,4,21-Jun-2019 16:24:54.220624,Booster
403,93 ,1,21-Jun-2019 16:24:54.220624,Accumulator
404,E9 ,20,21-Jun-2019 16:24:54.220624,Recycler
405,1C ,2,21-Jun-2019 16:24:54.290624,Booster
406,1C ,2,21-Jun-2019 16:24:54.360624,Booster
407,1D ,4,21-Jun-2019 16:24:54.420624,Booster
408,1D ,4,21-Jun-2019 16:24:54.490624,Booster
409,94 ,1,21-Jun-2019 16:24:54.490624,Accumulator
410,E9 ,20,21-Jun-2019 16:24:54.490624,Recycler
411,1C ,2,21-Jun-2019 16:24:54.560624,Booster
412,1C ,2,21-Jun-2019 16:24:54.620624,Booster
413,1D ,4,21-Jun-2019 16:24:54.690624,Booster
414,1D ,4,21-Jun-2019 16:24:54.760624,Booster
415,E3 ,6,21-Jun-2019 16:24:54.760624,Recycler
416,A5 ,2,21-Jun-2019 16:24:54.760624,NuMI
417,15 ,2,21-Jun-2019 16:24:54.820624,Booster
418,15 ,2,21-Jun-2019 16:24:54.890624,Booster
419,15 ,2,21-Jun-2019 16:24:54.960624,Booster
420,15 ,2,21-Jun-2019 16:24:55.020624,Booster
421,15 ,2,21-Jun-2019 16:24:55.090624,Booster
422,15 ,2,21-Jun-2019 16:24:55.160624,Booster
423,15 ,2,21-Jun-2019 16:24:55.220624,Booster
424,15 ,2,21-Jun-2019 16:24:55.290624,Booster
425,15 ,2,21-Jun-2019 16:24:55.360624,Booster
426,15 ,2,21-Jun-2019 16:24:55.420624,Booster
427,15 ,2,21-Jun-2019 16:24:55.490624,Booster
428,15 ,2,21-Jun-2019 16:24:55.560624,Booster
429,2A ,9,21-Jun-2019 16:24:55.560624,MI
430,AE ,2,21-Jun-2019 16:24:55.560624,NuMI
431,1D ,4,21-Jun-2019 16:24:55.620624,Booster
432,93 ,1,21-Jun-2019 16:24:55.620624,Accumulator
433,E9 ,20,21-Jun-2019 16:24:55.620624,Recycler
434,1C ,2,21-Jun-2019 16:24:55.690624,Booster
435,1C ,2,21-Jun-2019 16:24:55.760624,Booster
436,1D ,4,21-Jun-2019 16:24:55.820624,Booster
437,1D ,4,21-Jun-2019 16:24:55.890624,Booster
438,94 ,1,21-Jun-2019 16:24:55.890624,Accumulator
439,E9 ,20,21-Jun-2019 16:24:55.890624,Recycler
440,1C ,2,21-Jun-2019 16:24:55.960624,Booster
441,1C ,2,21-Jun-2019 16:24:56.020624,Booster
442,1D ,4,21-Jun-2019 16:24:56.090624,Booster
443,1D ,4,21-Jun-2019 16:24:56.160624,Booster
444,E3 ,6,21-Jun-2019 16:24:56.160624,Recycler
445,A5 ,2,21-Jun-2019 16:24:56.160624,NuMI
446,15 ,2,21-Jun-2019 16:24:56.220624,Booster
447,15 ,2,21-Jun-2019 16:24:56.290624,Booster
448,15 ,2,21-Jun-2019 16:24:56.360624,Booster
449,15 ,2,21-Jun-2019 16:24:56.420624,Booster
450,15 ,2,21-Jun-2019 16:24:56.490624,Booster
451,15 ,2,21-Jun-2019 16:24:56.560624,Booster
452,15 ,2,21-Jun-2019 16:24:56.620624,Booster
453,15 ,2,21-Jun-2019 16:24:56.690624,Booster
454,15 ,2,21-Jun-2019 16:24:56.760624,Booster
455,15 ,2,21-Jun-2019 16:24:56.820624,Booster
456,15 ,2,21-Jun-2019 16:24:56.890624,Booster
457,15 ,2,21-Jun-2019 16:24:56.960624,Booster
458,2A ,9,21-Jun-2019 16:24:56.960624,MI
459,AE ,2,21-Jun-2019 16:24:56.960624,NuMI
460,1D ,4,21-Jun-2019 16:24:57.020624,Booster
461,93 ,1,21-Jun-2019 16:24:57.020624,Accumulator
462,E9 ,20,21-Jun-2019 16:24:57.020624,Recycler
463,1C ,2,21-Jun-2019 16:24:57.090624,Booster
464,1C ,2,21-Jun-2019 16:24:57.160624,Booster
465,1D ,4,21-Jun-2019 16:24:57.220624,Booster
466,1D ,4,21-Jun-2019 16:24:57.290624,Booster
467,94 ,1,21-Jun-2019 16:24:57.290624,Accumulator
468,E9 ,20,21-Jun-2019 16:24:57.290624,Recycler
469,1C ,2,21-Jun-2019 16:24:57.360624,Booster
470,1C ,2,21-Jun-2019 16:24:57.420624,Booster
471,1D ,4,21-Jun-2019 16:24:57.490624,Booster
472,1D ,4,21-Jun-2019 16:24:57.560624,Booster
473,E3 ,6,21-Jun-2019 16:24:57.560624,Recycler
474,A5 ,2,21-Jun-2019 16:24:57.560624,NuMI
475,15 ,2,21-Jun-2019 16:24:57.620624,Booster
476,15 ,2,21-Jun-2019 16:24:57.690624,Booster
477,15 ,2,21-Jun-2019 16:24:57.760624,Booster
478,15 ,2,21-Jun-2019 16:24:57.820624,Booster
479,15 ,2,21-Jun-2019 16:24:57.890624,Booster
480,15 ,2,21-Jun-2019 16:24:57.960624,Booster
481,15 ,2,21-Jun-2019 16:24:58.020624,Booster
482,15 ,2,21-Jun-2019 16:24:58.090624,Booster
483,15 ,2,21-Jun-2019 16:24:58.160624,Booster
484,15 ,2,21-Jun-2019 16:24:58.220624,Booster
485,15 ,2,21-Jun-2019 16:24:58.290624,Booster
486,15 ,2,21-Jun-2019 16:24:58.360624,Booster
487,2A ,9,21-Jun-2019 16:24:58.360624,MI
488,AE ,2,21-Jun-2019 16:24:58.360624,NuMI
489,1D ,4,21-Jun-2019 16:24:58.420624,Booster
490,93 ,1,21-Jun-2019 16:24:58.420624,Accumulator
491,E9 ,20,21-Jun-2019 16:24:58.420624,Recycler
492,1C ,2,21-Jun-2019 16:24:58.490624,Booster
493,1C ,2,21-Jun-2019 16:24:58.560624,Booster
494,1D ,4,21-Jun-2019 16:24:58.620624,Booster
495,1D ,4,21-Jun-2019 16:24:58.690624,Booster
496,94 ,1,21-Jun-2019 16:24:58.690624,Accumulator
497,E9 ,20,21-Jun-2019 16:24:58.690624,Recycler
498,1C ,2,21-Jun-2019 16:24:58.760624,Booster
499,1C ,2,21-Jun-2019 16:24:58.820624,Booster
500,1D ,4,21-Jun-2019 16:24:58.890624,Booster
501,1D ,4,21-Jun-2019 16:24:58.960624,Booster
502,E3 ,6,21-Jun-2019 16:24:58.960624,Recycler
503,A5 ,2,21-Jun-2019 16:24:58.960624,NuMI
504,15 ,2,21-Jun-2019 16:24:59.020624,Booster
505,15 ,2,21-Jun-2019 16:24:59.090624,Booster
506,15 ,2,21-Jun-2019 16:24:59.160624,Booster
507,15 ,2,21-Jun-2019 16:24:59.220624,Booster
508,15 ,2,21-Jun-2019 16:24:59.290624,Booster
509,15 ,2,21-Jun-2019 16:24:59.360624,Booster
510,15 ,2,21-Jun-2019 16:24:59.420624,Booster
511,15 ,2,21-Jun-2019 16:24:59.490624,Booster
512,15 ,2,21-Jun-2019 16:24:59.560624,Booster
513,15 ,2,21-Jun-2019 16:24:59.620624,Booster
514,15 ,2,21-Jun-2019 16:24:59.690624,Booster
515,15 ,2,21-Jun-2019 16:24:59.760624,Booster
516,2A ,9,21-Jun-2019 16:24:59.760624,MI
517,AE ,2,21-Jun-2019 16:24:59.760624,NuMI
518,1D ,4,21-Jun-2019 16:24:59.820624,Booster
519,93 ,1,21-Jun-2019 16:24:59.820624,Accumulator
520,E9 ,20,21-Jun-2019 16:24:59.820624,Recycler
521,1C ,2,21-Jun-2019 16:24:59.890624,Booster
522,1C ,2,21-Jun-2019 16:24:59.960624,Booster
523,1D ,4,21-Jun-2019 16:25:00.020624,Booster
524,1D ,4,21-Jun-2019 16:25:00.090624,Booster
525,94 ,1,21-Jun-2019 16:25:00.090624,Accumulator
526,E9 ,20,21-Jun-2019 16:25:00.090624,Recycler
527,1C ,2,21-Jun-2019 16:25:00.160624,Booster
528,1C ,2,21-Jun-2019 16:25:00.220624,Booster
529,1D ,4,21-Jun-2019 16:25:00.290624,Booster
530,1D ,4,21-Jun-2019 16:25:00.360624,Booster
531,E3 ,6,21-Jun-2019 16:25:00.360624,Recycler
532,A5 ,2,21-Jun-2019 16:25:00.360624,NuMI
533,15 ,2,21-Jun-2019 16:25:00.420624,Booster
534,15 ,2,21-Jun-2019 16:25:00.490624,Booster
535,15 ,2,21-Jun-2019 16:25:00.560624,Booster
536,15 ,2,21-Jun-2019 16:25:00.620624,Booster
537,15 ,2,21-Jun-2019 16:25:00.690624,Booster
538,15 ,2,21-Jun-2019 16:25:00.760624,Booster
539,15 ,2,21-Jun-2019 16:25:00.820624,Booster
540,15 ,2,21-Jun-2019 16:25:00.890624,Booster
541,15 ,2,21-Jun-2019 16:25:00.960624,Booster
542,15 ,2,21-Jun-2019 16:25:01.020624,Booster
543,15 ,2,21-Jun-2019 16:25:01.090624,Booster
544,15 ,2,21-Jun-2019 16:25:01.160624,Booster
545,2A ,9,21-Jun-2019 16:25:01.160624,MI
546,AE ,2,21-Jun-2019 16:25:01.160624,NuMI
547,1D ,4,21-Jun-2019 16:25:01.220624,Booster
548,93 ,1,21-Jun-2019 16:25:01.220624,Accumulator
549,E9 ,20,21-Jun-2019 16:25:01.220624,Recycler
550,1C ,2,21-Jun-2019 16:25:01.290624,Booster
551,1C ,2,21-Jun-2019 16:25:01.360624,Booster
552,1D ,4,21-Jun-2019 16:25:01.420624,Booster
553,1D ,4,21-Jun-2019 16:25:01.490624,Booster
554,94 ,1,21-Jun-2019 16:25:01.490624,Accumulator
555,E9 ,20,21-Jun-2019 16:25:01.490624,Recycler
556,1C ,2,21-Jun-2019 16:25:01.560624,Booster
557,1C ,2,21-Jun-2019 16:25:01.620624,Booster
558,1D ,4,21-Jun-2019 16:25:01.690624,Booster
559,1D ,4,21-Jun-2019 16:25:01.760624,Booster
560,E3 ,6,21-Jun-2019 16:25:01.760624,Recycler
561,A5 ,2,21-Jun-2019 16:25:01.760624,NuMI
562,15 ,2,21-Jun-2019 16:25:01.820624,Booster
563,15 ,2,21-Jun-2019 16:25:01.890624,Booster
564,15 ,2,21-Jun-2019 16:25:01.960624,Booster
565,15 ,2,21-Jun-2019 16:25:02.020624,Booster
566,15 ,2,21-Jun-2019 16:25:02.090624,Booster
567,15 ,2,21-Jun-2019 16:25:02.160624,Booster
568,15 ,2,21-Jun-2019 16:25:02.220624,Booster
569,15 ,2,21-Jun-2019 16:25:02.290624,Booster
570,15 ,2,21-Jun-2019 16:25:02.360624,Booster
571,15 ,2,21-Jun-2019 16:25:02.420624,Booster
572,15 ,2,21-Jun-2019 16:25:02.490624,Booster
573,15 ,2,21-Jun-2019 16:25:02.560624,Booster
574,2A ,9,21-Jun-2019 16:25:02.560624,MI
575,AE ,2,21-Jun-2019 16:25:02.560624,NuMI
576,1D ,4,21-Jun-2019 16:25:02.620624,Booster
577,93 ,1,21-Jun-2019 16:25:02.620624,Accumulator
578,E9 ,20,21-Jun-2019 16:25:02.620624,Recycler
579,1C ,2,21-Jun-2019 16:25:02.690624,Booster
580,1C ,2,21-Jun-2019 16:25:02.760624,Booster
581,1D ,4,21-Jun-2019 16:25:02.820624,Booster
582,1D ,4,21-Jun-2019 16:25:02.890624,Booster
583,94 ,1,21-Jun-2019 16:25:02.890624,Accumulator
584,E9 ,20,21-Jun-2019 16:25:02.890624,Recycler
585,1C ,2,21-Jun-2019 16:25:02.960624,Booster
586,1C ,2,21-Jun-2019 16:25:03.020624,Booster
587,12 ,1,21-Jun-2019 16:25:03.090624,Booster
588,17 ,5,21-Jun-2019 16:25:03.160624,Booster
589,E3 ,6,21-Jun-2019 16:25:03.160624,Recycler
590,A5 ,2,21-Jun-2019 16:25:03.160624,NuMI
591,15 ,2,21-Jun-2019 16:25:03.220624,Booster
592,15 ,2,21-Jun-2019 16:25:03.290624,Booster
593,15 ,2,21-Jun-2019 16:25:03.360624,Booster
594,15 ,2,21-Jun-2019 16:25:03.420624,Booster
595,15 ,2,21-Jun-2019 16:25:03.490624,Booster
596,15 ,2,21-Jun-2019 16:25:03.560624,Booster
597,15 ,2,21-Jun-2019 16:25:03.620624,Booster
598,15 ,2,21-Jun-2019 16:25:03.690624,Booster
599,15 ,2,21-Jun-2019 16:25:03.760624,Booster
600,15 ,2,21-Jun-2019 16:25:03.820624,Booster
601,15 ,2,21-Jun-2019 16:25:03.890624,Booster
602,15 ,2,21-Jun-2019 16:25:03.960624,Booster
603,2A ,9,21-Jun-2019 16:25:03.960624,MI
604,AE ,2,21-Jun-2019 16:25:03.960624,NuMI
605,1D ,4,21-Jun-2019 16:25:04.020624,Booster
606,93 ,1,21-Jun-2019 16:25:04.020624,Accumulator
607,E9 ,20,21-Jun-2019 16:25:04.020624,Recycler
608,1C ,2,21-Jun-2019 16:25:04.090624,Booster
609,1C ,2,21-Jun-2019 16:25:04.160624,Booster
610,1D ,4,21-Jun-2019 16:25:04.220624,Booster
611,1D ,4,21-Jun-2019 16:25:04.290624,Booster
612,94 ,1,21-Jun-2019 16:25:04.290624,Accumulator
613,E9 ,20,21-Jun-2019 16:25:04.290624,Recycler
614,1C ,2,21-Jun-2019 16:25:04.360624,Booster
615,1C ,2,21-Jun-2019 16:25:04.420624,Booster
616,1D ,4,21-Jun-2019 16:25:04.490624,Booster
617,1D ,4,21-Jun-2019 16:25:04.560624,Booster
618,E3 ,6,21-Jun-2019 16:25:04.560624,Recycler
619,A5 ,2,21-Jun-2019 16:25:04.560624,NuMI
620,15 ,2,21-Jun-2019 16:25:04.620624,Booster
621,15 ,2,21-Jun-2019 16:25:04.690624,Booster
622,15 ,2,21-Jun-2019 16:25:04.760624,Booster
623,15 ,2,21-Jun-2019 16:25:04.820624,Booster
624,15 ,2,21-Jun-2019 16:25:04.890624,Booster
625,15 ,2,21-Jun-2019 16:25:04.960624,Booster
626,15 ,2,21-Jun-2019 16:25:05.020624,Booster
627,15 ,2,21-Jun-2019 16:25:05.090624,Booster
628,15 ,2,21-Jun-2019 16:25:05.160624,Booster
629,15 ,2,21-Jun-2019 16:25:05.220624,Booster
630,15 ,2,21-Jun-2019 16:25:05.290624,Booster
631,15 ,2,21-Jun-2019 16:25:05.360624,Booster
632,2A ,9,21-Jun-2019 16:25:05.360624,MI
633,AE ,2,21-Jun-2019 16:25:05.360624,NuMI
634,1D ,4,21-Jun-2019 16:25:05.420624,Booster
635,93 ,1,21-Jun-2019 16:25:05.420624,Accumulator
636,E9 ,20,21-Jun-2019 16:25:05.420624,Recycler
637,1C ,2,21-Jun-2019 16:25:05.490624,Booster
638,1C ,2,21-Jun-2019 16:25:05.560624,Booster
639,1D ,4,21-Jun-2019 16:25:05.620624,Booster
640,1D ,4,21-Jun-2019 16:25:05.690624,Booster
641,94 ,1,21-Jun-2019 16:25:05.690624,Accumulator
642,E9 ,20,21-Jun-2019 16:25:05.690624,Recycler
643,1C ,2,21-Jun-2019 16:25:05.760624,Booster
644,1C ,2,21-Jun-2019 16:25:05.820624,Booster
645,1D ,4,21-Jun-2019 16:25:05.890624,Booster
646,1D ,4,21-Jun-2019 16:25:05.960624,Booster
647,E3 ,6,21-Jun-2019 16:25:05.960624,Recycler
648,A5 ,2,21-Jun-2019 16:25:05.960624,NuMI
649,15 ,2,21-Jun-2019 16:25:06.020624,Booster
650,15 ,2,21-Jun-2019 16:25:06.090624,Booster
651,15 ,2,21-Jun-2019 16:25:06.160624,Booster
652,15 ,2,21-Jun-2019 16:25:06.220624,Booster
653,15 ,2,21-Jun-2019 16:25:06.290624,Booster
654,15 ,2,21-Jun-2019 16:25:06.360624,Booster
655,15 ,2,21-Jun-2019 16:25:06.420624,Booster
656,15 ,2,21-Jun-2019 16:25:06.490624,Booster
657,15 ,2,21-Jun-2019 16:25:06.560624,Booster
658,15 ,2,21-Jun-2019 16:25:06.620624,Booster
659,15 ,2,21-Jun-2019 16:25:06.690624,Booster
660,15 ,2,21-Jun-2019 16:25:06.760624,Booster
661,2A ,9,21-Jun-2019 16:25:06.760624,MI
662,AE ,2,21-Jun-2019 16:25:06.760624,NuMI
663,1D ,4,21-Jun-2019 16:25:06.820624,Booster
664,93 ,1,21-Jun-2019 16:25:06.820624,Accumulator
665,E9 ,20,21-Jun-2019 16:25:06.820624,Recycler
666,1C ,2,21-Jun-2019 16:25:06.890624,Booster
667,1C ,2,21-Jun-2019 16:25:06.960624,Booster
668,1D ,4,21-Jun-2019 16:25:07.020624,Booster
669,1D ,4,21-Jun-2019 16:25:07.090624,Booster
670,94 ,1,21-Jun-2019 16:25:07.090624,Accumulator
671,E9 ,20,21-Jun-2019 16:25:07.090624,Recycler
672,1C ,2,21-Jun-2019 16:25:07.160624,Booster
673,1C ,2,21-Jun-2019 16:25:07.220624,Booster
674,1D ,4,21-Jun-2019 16:25:07.290624,Booster
675,1D ,4,21-Jun-2019 16:25:07.360624,Booster
676,E3 ,6,21-Jun-2019 16:25:07.360624,Recycler
677,A5 ,2,21-Jun-2019 16:25:07.360624,NuMI
678,15 ,2,21-Jun-2019 16:25:07.420624,Booster
679,15 ,2,21-Jun-2019 16:25:07.490624,Booster
680,15 ,2,21-Jun-2019 16:25:07.560624,Booster
681,15 ,2,21-Jun-2019 16:25:07.620624,Booster
682,15 ,2,21-Jun-2019 16:25:07.690624,Booster
683,15 ,2,21-Jun-2019 16:25:07.760624,Booster
684,15 ,2,21-Jun-2019 16:25:07.820624,Booster
685,15 ,2,21-Jun-2019 16:25:07.890624,Booster
686,15 ,2,21-Jun-2019 16:25:07.960624,Booster
687,15 ,2,21-Jun-2019 16:25:08.020624,Booster
688,15 ,2,21-Jun-2019 16:25:08.090624,Booster
689,15 ,2,21-Jun-2019 16:25:08.160624,Booster
690,2A ,9,21-Jun-2019 16:25:08.160624,MI
691,AE ,2,21-Jun-2019 16:25:08.160624,NuMI
692,1D ,4,21-Jun-2019 16:25:08.220624,Booster
693,93 ,1,21-Jun-2019 16:25:08.220624,Accumulator
694,E9 ,20,21-Jun-2019 16:25:08.220624,Recycler
695,1C ,2,21-Jun-2019 16:25:08.290624,Booster
696,1C ,2,21-Jun-2019 16:25:08.360624,Booster
697,1D ,4,21-Jun-2019 16:25:08.420624,Booster
698,1D ,4,21-Jun-2019 16:25:08.490624,Booster
699,94 ,1,21-Jun-2019 16:25:08.490624,Accumulator
700,E9 ,20,21-Jun-2019 16:25:08.490624,Recycler
701,1C ,2,21-Jun-2019 16:25:08.560624,Booster
702,1C ,2,21-Jun-2019 16:25:08.620624,Booster
703,1D ,4,21-Jun-2019 16:25:08.690624,Booster
704,1D ,4,21-Jun-2019 16:25:08.760624,Booster
705,E3 ,6,21-Jun-2019 16:25:08.760624,Recycler
706,A5 ,2,21-Jun-2019 16:25:08.760624,NuMI
707,15 ,2,21-Jun-2019 16:25:08.820624,Booster
708,15 ,2,21-Jun-2019 16:25:08.890624,Booster
709,15 ,2,21-Jun-2019 16:25:08.960624,Booster
710,15 ,2,21-Jun-2019 16:25:09.020624,Booster
711,15 ,2,21-Jun-2019 16:25:09.090624,Booster
712,15 ,2,21-Jun-2019 16:25:09.160624,Booster
713,15 ,2,21-Jun-2019 16:25:09.220624,Booster
714,15 ,2,21-Jun-2019 16:25:09.290624,Booster
715,15 ,2,21-Jun-2019 16:25:09.360624,Booster
716,15 ,2,21-Jun-2019 16:25:09.420624,Booster
717,15 ,2,21-Jun-2019 16:25:09.490624,Booster
718,15 ,2,21-Jun-2019 16:25:09.560624,Booster
719,2A ,9,21-Jun-2019 16:25:09.560624,MI
720,AE ,2,21-Jun-2019 16:25:09.560624,NuMI
721,1D ,4,21-Jun-2019 16:25:09.620624,Booster
722,93 ,1,21-Jun-2019 16:25:09.620624,Accumulator
723,E9 ,20,21-Jun-2019 16:25:09.620624,Recycler
724,1C ,2,21-Jun-2019 16:25:09.690624,Booster
725,1C ,2,21-Jun-2019 16:25:09.760624,Booster
726,1D ,4,21-Jun-2019 16:25:09.820624,Booster
727,1D ,4,21-Jun-2019 16:25:09.890624,Booster
728,94 ,1,21-Jun-2019 16:25:09.890624,Accumulator
729,E9 ,20,21-Jun-2019 16:25:09.890624,Recycler
730,1C ,2,21-Jun-2019 16:25:09.960624,Booster
731,1C ,2,21-Jun-2019 16:25:10.020624,Booster
732,1D ,4,21-Jun-2019 16:25:10.090624,Booster
733,1D ,4,21-Jun-2019 16:25:10.160624,Booster
734,E3 ,6,21-Jun-2019 16:25:10.160624,Recycler
735,A5 ,2,21-Jun-2019 16:25:10.160624,NuMI
736,15 ,2,21-Jun-2019 16:25:10.220624,Booster
737,15 ,2,21-Jun-2019 16:25:10.290624,Booster
738,15 ,2,21-Jun-2019 16:25:10.360624,Booster
739,15 ,2,21-Jun-2019 16:25:10.420624,Booster
740,15 ,2,21-Jun-2019 16:25:10.490624,Booster
741,15 ,2,21-Jun-2019 16:25:10.560624,Booster
742,15 ,2,21-Jun-2019 16:25:10.620624,Booster
743,15 ,2,21-Jun-2019 16:25:10.690624,Booster
744,15 ,2,21-Jun-2019 16:25:10.760624,Booster
745,15 ,2,21-Jun-2019 16:25:10.820624,Booster
746,15 ,2,21-Jun-2019 16:25:10.890624,Booster
747,15 ,2,21-Jun-2019 16:25:10.960624,Booster
748,2A ,9,21-Jun-2019 16:25:10.960624,MI
749,AE ,2,21-Jun-2019 16:25:10.960624,NuMI
750,1D ,4,21-Jun-2019 16:25:11.020624,Booster
751,93 ,1,21-Jun-2019 16:25:11.020624,Accumulator
752,E9 ,20,21-Jun-2019 16:25:11.020624,Recycler
753,1C ,2,21-Jun-2019 16:25:11.090624,Booster
754,1C ,2,21-Jun-2019 16:25:11.160624,Booster
755,1D ,4,21-Jun-2019 16:25:11.220624,Booster
756,1D ,4,21-Jun-2019 16:25:11.290624,Booster
757,94 ,1,21-Jun-2019 16:25:11.290624,Accumulator
758,E9 ,20,21-Jun-2019 16:25:11.290624,Recycler
759,1C ,2,21-Jun-2019 16:25:11.360624,Booster
760,1C ,2,21-Jun-2019 16:25:11.420624,Booster
761,1D ,4,21-Jun-2019 16:25:11.490624,Booster
762,1D ,4,21-Jun-2019 16:25:11.560624,Booster
763,E3 ,6,21-Jun-2019 16:25:11.560624,Recycler
764,A5 ,2,21-Jun-2019 16:25:11.560624,NuMI
765,15 ,2,21-Jun-2019 16:25:11.620624,Booster
766,15 ,2,21-Jun-2019 16:25:11.690624,Booster
767,15 ,2,21-Jun-2019 16:25:11.760624,Booster
768,15 ,2,21-Jun-2019 16:25:11.820624,Booster
769,15 ,2,21-Jun-2019 16:25:11.890624,Booster
770,15 ,2,21-Jun-2019 16:25:11.960624,Booster
771,15 ,2,21-Jun-2019 16:25:12.020624,Booster
772,15 ,2,21-Jun-2019 16:25:12.090624,Booster
773,15 ,2,21-Jun-2019 16:25:12.160624,Booster
774,15 ,2,21-Jun-2019 16:25:12.220624,Booster
775,15 ,2,21-Jun-2019 16:25:12.290624,Booster
776,15 ,2,21-Jun-2019 16:25:12.360624,Booster
777,2A ,9,21-Jun-2019 16:25:12.360624,MI
778,AE ,2,21-Jun-2019 16:25:12.360624,NuMI
779,1D ,4,21-Jun-2019 16:25:12.420624,Booster
780,93 ,1,21-Jun-2019 16:25:12.420624,Accumulator
